Table 1,"Sensitivity Analysis 1 (Geographical Attribution Boundary): water, carbon, and water scarcity footprints for six geographical attribution method for each subbasin (8-digit Hydrologic Unit Code) in the CONUS. ",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
,Water Footprint (m3 water),,,,,,Carbon Footprint (Tons of CO2_eq),,,,,,Water Scarcity Footprint (m3 eq_water),,,,,,,,,
HUC8 Subbasin,PCA,PCA_NT,HUC4,Inter-connection,eGRID,State,PCA,PCA_NT,HUC4,Inter-connection,eGRID,State,PCA,PCA_NT,HUC4,Inter-connection,eGRID,State,WF_Coefficient of Variation,CF_Coefficient of  Variation,Characterization Factor,Region
2010008,33878.12924166913,33879.13821563305,45504.59339237619,36521.61565583109,35805.33595966311,39862.00323197112,550.1903471399226,550.8656366817801,1984.655823192684,869.7130855248117,864.0155657529831,1244.3937225341797,3819.434840096946,3819.548592254955,5130.207401579767,4117.462633708246,4036.7089531468923,4494.059363613975,0.118825769629959,0.5361652803668636,0.11274042946265021,Northeast
2020001,7854.3564860282895,7854.3564860282895,7855.895364589612,7856.321879985924,7855.790127736256,7792.600979858682,1.37977024341764,1.37977024341764,2.040510087873099,2.223640663410919,17.479710787534714,3.1675806045532227,1946.2153605840333,1946.2153605840333,1946.596676239803,1946.702361640931,1946.5705998093704,1930.9130866266783,0.0032668497341188985,1.374375614004577,0.24778800962829425,Northeast
2020002,17190.50226951061,17190.50226951061,22490.42610671596,23959.352357733733,22127.988600813722,33028.17742679479,0,0,0,0,283.2476146221161,0,3804.933951720046,3804.933951720046,4978.015449488705,5303.146575819052,4897.793781153273,7310.43408065719,0.25676501245783945,2.4494897427831783,0.22133931237533105,Northeast
2020003,228301.9754093691,228303.9531170467,313305.5631099044,336873.6969106024,307496.7074367149,482806.9384854524,3589.719624286617,3590.525063311052,5290.173756372257,5764.95335705011,3594.9977927207947,8224.376415252686,22830.19754093691,22830.395311704673,31330.556310990443,33687.36969106024,30749.670743671493,48280.69384854524,0.29574982085037815,0.36827238923188665,0.1,Northeast
2020004,254383.8093024925,254383.8179732568,348548.4921414866,374647.2017554341,342109.0191592242,536206.3424436878,1.712075546643389e-05,1.712075546643389e-05,2.531948663766944e-05,2.75918459795003e-05,1580.0371143110096,3.9304639358306304e-05,48090.37377015292,48090.37540933073,65891.87932230192,70825.7495387077,64674.51936748042,101367.9427820051,0.29441320791461784,2.4494895075307683,0.18904651951715906,Northeast
2020005,29562.844621521323,29562.844621521323,29562.91687038015,29562.936894865143,29562.911929611753,29313.15486374517,0,0,0,0,3.625386953353882,0,9426.537300400349,9426.537300400349,9426.560337985919,9426.566723080354,9426.558762551003,9346.920137527892,0.003453589864673706,2.4494897427831783,0.31886435223280124,Northeast
2020006,188434.20926479355,188434.2230004054,224123.61372306768,234015.344134493,221683.0077121929,294470.5231384679,41748.5234084968,41748.5234084968,61740.91924017415,67282.00925579495,18152.99988885224,95843.359916789,18843.420926479357,18843.422300040544,22412.36137230677,23401.534413449303,22168.300771219292,29447.052313846794,0.17304873027384796,0.49110859069268464,0.1,Northeast
2020007,106135.9559675577,106135.91095122216,126120.33184604037,131660.28291993937,124753.80056204808,165516.1021823016,4629.522319134337,4629.522319134337,6846.49276884565,7460.948031098782,2596.6932425051928,10628.135977745056,29697.878092632516,29697.86549662174,35289.70183592584,36839.834306415774,34907.33302309698,46313.023519383016,0.1722123597209438,0.4584031564446081,0.279809776261969,Northeast
2020008,72539.94198622607,72539.94198622607,77244.12259658785,78547.93272676002,76922.42524015334,86113.1397672197,3662.38472776817,3662.38472776817,5416.215502787369,5902.307028703901,912.6892290115356,8407.848266601562,7253.994198622608,7253.994198622608,7724.412259658786,7854.793272676002,7692.242524015335,8611.31397672197,0.06458752293898748,0.5444519069792763,0.1,Northeast
2030101,2080747.7085232043,2080747.7085232043,3854324.061500507,2331868.6126858154,2957812.96711996,2656119.207169211,49472.84191180057,49472.84191180057,263172.0295982424,79730.53740968455,214263.76076889038,113576.31264190376,208074.77085232045,208074.77085232045,385432.4061500507,233186.86126858156,295781.296711996,265611.9207169211,0.2546080555332895,0.70230513076207,0.1,Northeast
2030102,328940.93992329895,328940.93992329895,586481.8015333307,365406.18367655546,457177.0396030161,412264.0669293766,33717.29815709798,33717.29815709798,179360.017449412,54338.86953291758,70442.59706312418,77405.82838994265,32894.093992329894,32894.093992329894,58648.18015333307,36540.618367655545,45717.70396030162,41226.406692937664,0.23821913453843582,0.7258964756541574,0.1,Northeast
2030103,2374416.5663208542,2372814.9627581453,2508715.3247217876,2301358.1416576616,2301900.469673767,2400716.385233652,64887.94935596758,64251.70118150739,118507.3991780202,35902.97433170177,24684.370251569897,82796.12923106551,575642.7153317983,575254.4298738884,608201.4933693821,557930.7643003294,558062.2438293301,582018.7233947625,0.03220749282424928,0.5158952408030543,0.2424354359284789,Northeast
2030104,773512.9760984569,771292.6368810418,1178751.960327268,703246.8217402309,784004.4605976363,960810.2068418339,157380.617478177,156105.4564645937,382909.4993608496,116006.1736420856,123369.66973422468,257751.35455614328,77351.29760984569,77129.26368810418,117875.19603272682,70324.6821740231,78400.44605976364,96081.0206841834,0.20587126497648675,0.5197893397233118,0.1,0
2030105,1285264.61198397,1283378.4020118206,1439235.3373695621,1198629.9451148382,1199429.2736512765,1327609.955647813,103624.3113889327,102602.10325225,187066.8393280373,56673.72651236768,51834.17710343003,131584.9676606618,293097.4331793915,292667.2935053356,328209.5991680158,273340.880134258,273523.1625530787,302754.0528507393,0.0696500643045263,0.47571460982767044,0.2280444279306486,Northeast
2030201,217061.93139287533,217062.22186954285,460118.28146313946,251472.4220586375,396434.1818849957,296485.2264244003,20841.19945309589,20841.31973023319,110855.3062083449,33584.69800988875,78524.68502289057,47841.471978724,65876.41231578925,65876.50047293682,139641.90509682827,76319.69758714094,120314.33358371827,89980.6930498685,0.32897258533725093,0.6904574957613446,0.3034913210854786,Northeast
