Table 3,"Water footprint, carbon footprint, and water scarcity footprint of a hypothetical 1 MW data center placed within each US subbasin.",Unnamed: 2,Unnamed: 3
HUC8,WSF_1MW_DC,WF_1MW_DC,CF_1MW_DC
3100206,0.9600886015477249,2.8335541989340713,0.5476236543218176
3100207,0.7980576136548717,2.8122458625012716,0.6132020432766777
3100208,0.9410253789115117,2.8122458625012716,0.6132020432766777
3110101,0.9752786897446379,2.8122458625012716,0.6132020432766777
3110102,0.9250513784844091,2.8122458625012716,0.6132020432766777
3110103,0.9004199795234641,2.8122458625012716,0.6132020432766777
3110201,1.6542721541955345,9.270213150593904,0.5138833128722825
3110202,1.9013425106999933,9.270213150593904,0.5138833128722825
3110203,1.5738465469590488,9.270213150593904,0.5138833128722825
3110204,1.8325078246641096,9.270213150593904,0.5138833128722825
3110205,0.46146683412386763,2.8122458625012716,0.6132020432766777
3110206,0.9238810666393676,2.920737774742192,0.36949558813557365
3120001,0.8460863877823162,2.8166947348623594,0.544891578541688
3120002,1.7772397279551129,9.270213150593904,0.5138833128722825
3120003,0.6499380734860006,2.8122458625012716,0.6132020432766777
3130001,1.5912160067801377,9.270213150593904,0.5138833128722825
3130002,1.521100183797404,9.270213150593904,0.5138833128722825
3130003,1.3761872899980556,9.126641611745285,0.5160005917956808
3130004,1.8714091042578287,14.390821059759238,0.5106028414463875
3130005,1.8576102392330276,9.270213150593904,0.5138833128722825
3130006,1.4378417018879595,9.270213150593904,0.5138833128722825
3130007,1.835143738788859,9.270213150593904,0.5138833128722825
3130008,1.3621258025746266,9.270213150593904,0.5138833128722825
3130009,1.8091027961827166,9.270213150593904,0.5138833128722825
3130010,2.2573513496580593,14.390821059759238,0.5106028414463875
3130011,0.4609751764959527,2.8448445543640632,0.6081542378271548
3130012,1.6318445690759291,8.891205082932242,0.5185473179759889
3130013,0.8905413396595045,2.8166947348623594,0.544891578541688
3130014,,,
3140101,1.577584371253505,8.348900748454284,0.5183100918616202
3140102,1.5865779325734637,9.270213150593904,0.5138833128722825
3140103,1.606050513363835,9.126641611745285,0.5160005917956808
3140104,1.5989798733639775,9.126641611745285,0.5160005917956808
3140105,,,
3140106,1.5919618913993085,9.126641611745285,0.5160005917956808
3140107,1.5327313418251214,9.126641611745285,0.5160005917956808
3140201,1.6860286243674225,9.126641611745285,0.5160005917956808
3140202,1.7066481970312284,9.126641611745285,0.5160005917956808
3140203,1.3389497573908156,9.126641611745285,0.5160005917956808
3140301,1.4869717144868662,9.126641611745285,0.5160005917956808
3140302,1.7346062050173057,9.126641611745285,0.5160005917956808
3140303,1.709388766128804,9.126641611745285,0.5160005917956808
3140304,1.3389497573908156,9.126641611745285,0.5160005917956808
3140305,1.3389497573908156,9.126641611745285,0.5160005917956808
3150101,1.4310224867040144,8.20322743967071,0.46024164316972976
3150102,1.660177413355577,9.270213150593904,0.5138833128722825
3150103,1.123940408466723,8.20322743967071,0.46024164316972976
3150104,1.7054805644764228,9.270213150593904,0.5138833128722825
